id,sender_phone,is_business,spam_report_count,about_text,is_verified_biz,body,spoofed_sender,label
phish-0781,923000000000.0,0.0,1.0,Hey there! I am using WhatsApp.,0.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0788,923000000000.0,1.0,2.0,Available,1.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0789,923000000000.0,0.0,0.0,At work,0.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0804,923000000000.0,1.0,3.0,At work,1.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0818,923000000000.0,1.0,3.0,Available,1.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0845,923000000000.0,1.0,1.0,Busy,1.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0853,923000000000.0,0.0,3.0,Available,0.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0869,923000000000.0,1.0,3.0,Available,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0874,923000000000.0,0.0,2.0,Hey there! I am using WhatsApp.,0.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0906,923000000000.0,1.0,3.0,Busy,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0950,923000000000.0,1.0,3.0,At work,1.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0951,923000000000.0,1.0,3.0,Busy,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0970,923000000000.0,0.0,3.0,Busy,0.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0978,923000000000.0,0.0,2.0,Available,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0501,923000000000.0,0.0,3.0,Hey there! I am using WhatsApp.,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0508,923000000000.0,1.0,1.0,Busy,1.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0522,923000000000.0,1.0,3.0,Hey there! I am using WhatsApp.,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0554,923000000000.0,0.0,0.0,At work,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0555,923000000000.0,0.0,1.0,Hey there! I am using WhatsApp.,0.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0560,923000000000.0,0.0,1.0,At work,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0577,923000000000.0,0.0,2.0,At work,0.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0578,923000000000.0,0.0,2.0,At work,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0585,923000000000.0,0.0,3.0,At work,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0603,923000000000.0,1.0,3.0,Busy,1.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0609,923000000000.0,0.0,2.0,At work,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0611,923000000000.0,0.0,3.0,Busy,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0648,923000000000.0,0.0,3.0,At work,0.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0660,923000000000.0,1.0,3.0,Available,1.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0667,923000000000.0,1.0,2.0,Hey there! I am using WhatsApp.,1.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0672,923000000000.0,0.0,2.0,Busy,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0676,923000000000.0,1.0,1.0,Busy,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0678,923000000000.0,1.0,3.0,Hey there! I am using WhatsApp.,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0688,923000000000.0,1.0,1.0,Hey there! I am using WhatsApp.,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0693,923000000000.0,1.0,0.0,Available,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0713,923000000000.0,0.0,3.0,Busy,0.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0716,923000000000.0,0.0,2.0,Busy,0.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0730,923000000000.0,0.0,0.0,Available,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0731,923000000000.0,1.0,0.0,At work,1.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0741,923000000000.0,1.0,3.0,Available,1.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0769,923000000000.0,0.0,1.0,Busy,0.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0770,923000000000.0,1.0,1.0,At work,1.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0772,923000000000.0,0.0,0.0,Busy,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0777,923000000000.0,1.0,3.0,At work,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0792,923000000000.0,1.0,2.0,At work,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0796,923000000000.0,1.0,3.0,Available,1.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0811,923000000000.0,1.0,0.0,Busy,1.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0840,923000000000.0,0.0,0.0,Available,0.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0891,923000000000.0,0.0,3.0,Available,0.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0941,923000000000.0,1.0,2.0,Available,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0948,923000000000.0,0.0,0.0,Hey there! I am using WhatsApp.,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0952,923000000000.0,0.0,1.0,At work,0.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0966,923000000000.0,0.0,3.0,Busy,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0980,923000000000.0,0.0,0.0,Available,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0981,923000000000.0,1.0,3.0,Available,1.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0510,923000000000.0,1.0,3.0,Hey there! I am using WhatsApp.,1.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0558,923000000000.0,0.0,3.0,Hey there! I am using WhatsApp.,0.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0574,923000000000.0,0.0,0.0,Busy,0.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0579,923000000000.0,0.0,2.0,Busy,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0586,923000000000.0,1.0,0.0,Available,1.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0587,923000000000.0,0.0,0.0,Busy,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0590,923000000000.0,0.0,1.0,Busy,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0601,923000000000.0,1.0,1.0,Busy,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0616,923000000000.0,1.0,0.0,Available,1.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0626,923000000000.0,1.0,3.0,Hey there! I am using WhatsApp.,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0641,923000000000.0,0.0,3.0,Available,0.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0646,923000000000.0,1.0,2.0,Available,1.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0651,923000000000.0,0.0,0.0,Hey there! I am using WhatsApp.,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0656,923000000000.0,0.0,1.0,Busy,0.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0661,923000000000.0,1.0,3.0,Hey there! I am using WhatsApp.,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0665,923000000000.0,1.0,1.0,Busy,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0714,923000000000.0,0.0,2.0,Hey there! I am using WhatsApp.,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0723,923000000000.0,0.0,2.0,Hey there! I am using WhatsApp.,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0732,923000000000.0,0.0,0.0,At work,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0744,923000000000.0,0.0,0.0,Available,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0757,923000000000.0,0.0,3.0,At work,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0812,923000000000.0,1.0,3.0,At work,1.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0817,923000000000.0,1.0,1.0,Hey there! I am using WhatsApp.,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0825,923000000000.0,0.0,2.0,Busy,0.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0841,923000000000.0,1.0,2.0,At work,1.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0842,923000000000.0,1.0,3.0,Busy,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0846,923000000000.0,0.0,1.0,At work,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0862,923000000000.0,1.0,3.0,At work,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0876,923000000000.0,0.0,3.0,At work,0.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0881,923000000000.0,1.0,2.0,Available,1.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0889,923000000000.0,1.0,3.0,Hey there! I am using WhatsApp.,1.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0895,923000000000.0,0.0,0.0,Available,0.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0897,923000000000.0,1.0,2.0,Busy,1.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0902,923000000000.0,0.0,1.0,Busy,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0936,923000000000.0,1.0,3.0,Hey there! I am using WhatsApp.,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0956,923000000000.0,0.0,0.0,Busy,0.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0969,923000000000.0,1.0,3.0,Available,1.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0529,923000000000.0,1.0,2.0,Hey there! I am using WhatsApp.,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0563,923000000000.0,1.0,2.0,Hey there! I am using WhatsApp.,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0584,923000000000.0,0.0,2.0,Hey there! I am using WhatsApp.,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0599,923000000000.0,1.0,1.0,Hey there! I am using WhatsApp.,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0606,923000000000.0,1.0,0.0,At work,1.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0608,923000000000.0,1.0,1.0,Available,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0618,923000000000.0,1.0,3.0,Hey there! I am using WhatsApp.,1.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0624,923000000000.0,1.0,2.0,At work,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0634,923000000000.0,0.0,0.0,Hey there! I am using WhatsApp.,0.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0645,923000000000.0,1.0,1.0,Available,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0655,923000000000.0,0.0,3.0,Hey there! I am using WhatsApp.,0.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0680,923000000000.0,0.0,2.0,Busy,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0681,923000000000.0,1.0,2.0,Hey there! I am using WhatsApp.,1.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0701,923000000000.0,0.0,0.0,Hey there! I am using WhatsApp.,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0706,923000000000.0,0.0,1.0,Busy,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0709,923000000000.0,1.0,3.0,At work,1.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0753,923000000000.0,1.0,0.0,Busy,1.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0756,923000000000.0,1.0,0.0,Busy,1.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0774,923000000000.0,0.0,0.0,Busy,0.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0795,923000000000.0,1.0,2.0,Hey there! I am using WhatsApp.,1.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0826,923000000000.0,0.0,2.0,Busy,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0838,923000000000.0,0.0,1.0,At work,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0847,923000000000.0,0.0,0.0,Busy,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0893,923000000000.0,0.0,2.0,At work,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0894,923000000000.0,1.0,1.0,At work,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0921,923000000000.0,1.0,3.0,Available,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0944,923000000000.0,0.0,3.0,At work,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0971,923000000000.0,0.0,1.0,At work,0.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0983,923000000000.0,0.0,2.0,Busy,0.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0517,923000000000.0,1.0,3.0,Hey there! I am using WhatsApp.,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0521,923000000000.0,0.0,3.0,Available,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0537,923000000000.0,1.0,1.0,Hey there! I am using WhatsApp.,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0553,923000000000.0,1.0,3.0,Busy,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0565,923000000000.0,0.0,0.0,Busy,0.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0567,923000000000.0,0.0,3.0,Hey there! I am using WhatsApp.,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0568,923000000000.0,0.0,3.0,Busy,0.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0598,923000000000.0,1.0,1.0,Hey there! I am using WhatsApp.,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0610,923000000000.0,1.0,2.0,Busy,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0613,923000000000.0,1.0,3.0,Busy,1.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0615,923000000000.0,0.0,2.0,Available,0.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0623,923000000000.0,1.0,0.0,Available,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0638,923000000000.0,0.0,2.0,At work,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0639,923000000000.0,0.0,3.0,Busy,0.0,Are you coming to the university tomorrow?,trusted@domain.edu.pk,safe
phish-0658,923000000000.0,1.0,0.0,Hey there! I am using WhatsApp.,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
phish-0682,923000000000.0,1.0,1.0,Busy,1.0,"Hey, check the lab assignment details on the portal.",trusted@domain.edu.pk,safe
